"","Cuant_Sinies","EDAD","ANTIGUEDAD","GENERO","INGRESOS","LONGITUD","LATITUD"
"3632",393.03,44,3,0,1951,-3.73900808368344,40.4755573483883
"3633",386.9,57,1,1,1765,-3.40891264260281,40.5756784608122
"3634",404.12,37,3,0,1503,-3.74459644521121,40.2239626567345
"3635",237.98,32,3,1,1345,-3.70650289112236,40.5307859895285
"3636",410.17,38,5,0,6805,-3.49082487318665,40.5852594509954
"3637",377.81,41,0,0,1377,-3.69355928569566,40.5941604361171
"3638",364.96,61,3,0,811,-3.58232565303333,40.2263755901251
"3639",497.65,55,0,0,2018,-3.46992245721631,40.2953076059232
"3640",326.69,20,3,0,1292,-3.59347123685293,40.3485952405492
"3641",299.94,35,2,1,1288,-3.48311613427941,40.2459537548013
"3642",221.26,12,1,1,977,-3.68197101969272,40.6763636606513
"3643",310.95,41,2,0,1259,-3.76882889899425,40.6855716336751
"3644",328.21,58,5,0,2388,-3.72462180941366,40.2820136996917
"3645",349.18,56,6,0,858,-3.63246559652034,40.6034716185415
"3646",406.25,45,1,0,956,-3.76898002307862,40.6812106660102
"3647",406.22,48,1,0,7596,-3.48667961729225,40.4699825768359
"3648",227.34,18,2,1,869,-3.82474896705244,40.5188366045943
"3649",355.94,31,4,0,1159,-3.6861171629047,40.3937900534831
"3650",311.65,74,3,0,5682,-3.72589455414563,40.3445217627334
"3651",246.08,33,4,1,537,-3.46330333300866,40.4676231268561
"3652",335.76,67,2,0,2173,-3.57746177630033,40.61845415032
"3653",255.93,87,2,0,2037,-3.63485034552868,40.6300654884428
"3654",346.27,41,2,1,1506,-3.60229215174913,40.4144073336385
"3655",431.07,53,1,0,1573,-3.62091573907528,40.2492469538003
"3656",376.02,31,1,1,1178,-3.59693061464932,40.4843660272192
"3657",340.98,33,2,0,932,-3.55403721784241,40.2007501278305
"3658",364.87,60,3,1,989,-3.58226220877841,40.6450249657966
"3659",357.35,58,2,0,1185,-3.59894709042273,40.2335772536928
"3660",383.12,39,1,0,589,-3.60567960420158,40.4694622096606
"3661",343.55,31,4,0,632,-3.79554933295585,40.2455615522806
"3662",397.19,56,2,0,1378,-3.83529923912138,40.5454191862838
"3663",313.21,44,2,0,3590,-3.76559452896472,40.4879446882289
"3664",339.59,52,5,1,3795,-3.69634982754942,40.3937979997601
"3665",335.39,75,2,0,1289,-3.61082420134917,40.4945518248016
"3666",339.45,43,3,1,925,-3.44367584700231,40.4822198716458
"3667",184.24,12,1,0,1086,-3.42010196750052,40.671975163091
"3668",442.8,54,1,0,1281,-3.68335174324457,40.2073178829625
"3669",280.08,67,5,1,2239,-3.57450167553034,40.3021706672618
"3670",362.94,65,2,0,1450,-3.79234843873419,40.6860883564688
"3671",197.61,21,5,0,356,-3.73688112173695,40.3830849311082
"3672",391.32,55,3,0,1001,-3.40179745221976,40.3320676928153
"3673",211.6,35,6,0,616,-3.74056910453364,40.6620620739879
"3674",357.06,32,0,0,557,-3.7903159010224,40.6235683606239
"3675",437.3,45,1,0,756,-3.70239241151139,40.4960407646606
"3676",288.56,64,4,0,2534,-3.80808447694872,40.2927697168663
"3677",395.08,56,2,0,1617,-3.79957029395737,40.4960378641728
"3678",364.76,45,3,1,3736,-3.47966384745669,40.2214604723733
"3679",223.89,21,4,0,658,-3.47558454910759,40.285732757696
"3680",505.54,52,1,0,2215,-3.55473073918838,40.28611321426
"3681",268.29,63,5,1,1426,-3.68612237318885,40.6775681442115
"3682",333.3,45,3,1,719,-3.5699318488827,40.5939265547087
"3683",256.86,32,5,0,2488,-3.68657478105742,40.6867093868088
"3684",411.44,31,2,0,5386,-3.43744006191846,40.2710437680827
"3685",253.63,19,3,0,581,-3.56843822866213,40.5035702244379
"3686",323.82,27,1,1,1765,-3.73724901708774,40.3560416223947
"3687",318.67,46,4,1,1227,-3.61050981152803,40.6505453236634
"3688",255.1,75,5,0,1731,-3.60328331575729,40.5987088707509
"3689",206.66,48,5,1,922,-3.43787576011382,40.5590866010636
"3690",351.02,39,0,0,1127,-3.70453188333195,40.6907657464501
"3691",397.22,54,1,0,2576,-3.65292753893882,40.6534844898153
"3692",322.46,70,0,1,4190,-3.69464969947003,40.6863542267121
"3693",395.39,52,8,0,10892,-3.67180714707356,40.206605683011
"3694",350,62,4,0,974,-3.86756070153788,40.3973356686067
"3695",347.39,66,2,0,2540,-3.67178329892922,40.5493101674831
"3696",359.55,35,2,1,1204,-3.7917741116602,40.4242482225411
"3697",426.75,52,3,1,6877,-3.64569832149427,40.6614462100435
"3698",404.22,57,2,1,3111,-3.58846194935031,40.3093292866135
"3699",292.95,36,3,1,1843,-3.74549582260661,40.3762242655968
"3700",395.7,33,3,0,1754,-3.61306458499748,40.2420896568103
"3701",332.53,39,3,0,1228,-3.66665644999593,40.2290937128011
"3702",167.38,-3,4,1,825,-3.52543836934492,40.4525111120194
"3703",288.95,65,2,0,1429,-3.46350312021095,40.6715381194837
"3704",359.12,33,3,1,3448,-3.58900226720143,40.4317440281622
"3705",241.24,41,6,0,660,-3.70173415108584,40.5187578648794
"3706",244.19,79,1,0,942,-3.73110614819452,40.5741697557271
"3707",255.62,33,6,0,748,-3.67803029806819,40.4878994760104
"3708",361.51,54,2,1,2330,-3.88455587739591,40.6251478869701
"3709",366.6,62,1,1,2585,-3.59363255228382,40.3576249606442
"3710",265.74,36,2,0,1210,-3.56132423200179,40.6469211088726
"3711",374.25,48,4,0,2388,-3.57851386137772,40.2323357505258
"3712",342.37,41,3,0,2053,-3.67225936064497,40.3546777057229
"3713",352.24,34,3,0,449,-3.85862610603217,40.422880275338
"3714",224.68,18,3,0,1400,-3.65571685296018,40.4874793346273
"3715",426,52,2,1,1969,-3.45493206181563,40.2525904541137
"3716",332.16,48,4,0,1291,-3.88314328817651,40.2543690613704
"3717",233.53,34,2,1,1798,-3.89719738366548,40.5914326051017
"3718",264.83,42,4,0,1495,-3.63448938329238,40.4156504719751
"3719",396.08,61,5,0,5575,-3.45850212846417,40.2228860207135
"3720",196.68,76,6,0,963,-3.74337040281389,40.685448944848
"3721",409.87,50,2,0,1192,-3.53015160721261,40.5945675739087
"3722",231.01,29,3,0,562,-3.41379632414319,40.2690699296538
"3723",289.52,31,4,0,618,-3.77361737038009,40.2622739107348
"3724",255.48,34,2,0,748,-3.72183609646745,40.6607025234727
"3725",207.09,70,4,1,3461,-3.42796090231277,40.6215317878407
"3726",245.77,23,2,1,506,-3.67293089730665,40.4942289179191
"3727",245.72,19,3,0,522,-3.42325393480714,40.5655887574423
"3728",186.1,28,5,0,1224,-3.54325567288324,40.6297542719869
"3729",361.14,38,2,0,1389,-3.73350942726247,40.6603438458871
"3730",297.64,71,1,0,2681,-3.5663308350835,40.4759248348884
"3731",268.62,51,8,0,780,-3.76777899437584,40.2107896164991
"3732",266.68,69,1,0,1098,-3.54212085632607,40.5092196288053
"3733",384.16,28,1,0,928,-3.55811301348731,40.2825346111087
"3734",405.92,36,3,0,2047,-3.7591513017891,40.2613157211337
"3735",334.14,48,5,0,936,-3.76671992402989,40.5478827818763
"3736",356.04,49,3,1,1901,-3.46803078518715,40.5034082695376
"3737",242.58,47,4,1,1422,-3.77298662215471,40.399118679855
"3738",377.25,49,3,0,1254,-3.86031375229359,40.573048636131
"3739",317.53,46,1,0,1180,-3.46256026099436,40.6449937544996
"3740",280.64,58,6,1,1165,-3.49328734967858,40.5591665130807
"3741",304.4,67,4,1,1412,-3.48210553252138,40.4504968069261
"3742",314.48,64,1,0,1699,-3.42467615238857,40.557348932419
"3743",407.4,42,0,1,1007,-3.45593418003991,40.464669847209
"3744",354.18,38,2,0,2446,-3.66555869018193,40.3271957101999
"3745",345.12,72,2,0,814,-3.41577837695368,40.3712448481703
"3746",187.14,28,3,0,840,-3.40399583671242,40.6810269791633
"3747",329.93,63,4,0,1031,-3.65602679129224,40.2482105517294
"3748",327.52,59,5,1,865,-3.81454897436779,40.6076057807542
"3749",277.44,28,4,0,948,-3.52114204058889,40.5414954945911
"3750",299.04,17,3,1,1642,-3.72123768341262,40.5293057505507
"3751",187.4,69,3,1,759,-3.41183415262494,40.4148467350053
"3752",499.02,57,2,0,1295,-3.85044973748736,40.648499685619
"3753",280.05,48,4,0,1249,-3.52065388332121,40.5909102292964
"3754",335.13,48,2,0,737,-3.66646834379062,40.5475477459142
"3755",290.63,50,5,1,2239,-3.81207773936912,40.3765253421618
"3756",317.27,53,3,0,1962,-3.72857040618546,40.3671630786732
"3757",315.41,72,1,1,960,-3.74853114315774,40.5736852270085
"3758",288.61,65,3,0,1078,-3.84406464148778,40.4832887346158
"3759",467.99,46,1,0,2280,-3.42375610428862,40.2000426658662
"3760",305.64,43,2,0,2711,-3.45674061528407,40.6184733076254
"3761",364.94,30,1,1,958,-3.6365300868405,40.6203320845263
"3762",354.49,43,2,0,1797,-3.74665469988249,40.4309180368902
"3763",324.93,44,4,0,501,-3.89326468352228,40.5721414566971
"3764",303.99,28,1,1,603,-3.51019634630065,40.2149387321435
"3765",426.82,53,4,0,1071,-3.40237099954393,40.3435705642216
"3766",291.48,72,1,0,1105,-3.52447202042676,40.4518428113544
"3767",238,18,7,1,1099,-3.71445902294945,40.4521399002289
"3768",317.97,73,2,0,3119,-3.58107812688686,40.3521307753865
"3769",364.31,51,4,1,1368,-3.71736543227453,40.2683907673229
"3770",266.54,42,6,1,1756,-3.44869322408922,40.5756545623764
"3771",343.73,41,6,1,1817,-3.72907289592549,40.201919440343
"3772",232.06,27,4,0,444,-3.73789545146283,40.2861311843619
"3773",474.23,50,3,0,2182,-3.66759710628539,40.34605092688
"3774",334.2,49,5,1,4320,-3.47912038918585,40.4630871493602
"3775",417.67,54,3,0,1292,-3.87522960265633,40.4546077833977
"3776",331.42,57,4,0,2254,-3.84130382628646,40.3172616464319
"3777",392.48,43,0,1,847,-3.85628112193663,40.5757720204303
"3778",376.63,59,1,0,1122,-3.86939571702387,40.4605848739622
"3779",317.91,52,2,1,1032,-3.6226623443421,40.643649611203
"3780",279.42,50,6,0,1038,-3.65301326636691,40.5614402175881
"3781",296.78,45,3,0,6908,-3.44455275682267,40.4903283532942
"3782",312.37,53,3,1,1352,-3.45638020078186,40.4897478196537
"3783",295.47,32,3,0,3871,-3.46038283754606,40.6583323777188
"3784",310.66,50,2,1,880,-3.60974006061442,40.6935572317336
"3785",378.85,37,2,0,954,-3.88613383551128,40.4054037171183
"3786",354.72,43,1,0,1388,-3.4510369661497,40.5373066644417
"3787",308.95,51,2,0,2036,-3.71200472917408,40.5503474107711
"3788",363.77,67,4,0,902,-3.86419823763426,40.5797822428169
"3789",299.61,48,5,1,2356,-3.87687196021434,40.5723198961234
"3790",331.04,35,3,0,1235,-3.5827386347577,40.3633977732854
"3791",346.54,49,2,1,1556,-3.73606346696615,40.6095440219389
"3792",322.04,47,3,0,783,-3.56715429176111,40.6161154824542
"3793",282.64,38,4,0,1019,-3.54934795978479,40.5057169496315
"3794",236.57,36,4,1,604,-3.62247143730056,40.2243046960095
"3795",345.35,50,4,0,1323,-3.51937116191257,40.5639726481633
"3796",383.95,45,2,0,1513,-3.87508229804225,40.4526055361377
"3797",382.83,43,1,0,696,-3.78796680502128,40.480641290592
"3798",263.46,18,3,1,5690,-3.64267101625446,40.5055146147963
"3799",159.3,67,5,1,2075,-3.72135151338298,40.4620590412989
"3800",365.25,38,3,0,2566,-3.41797231624369,40.2183188074734
"3801",455.11,56,3,0,790,-3.88184464150108,40.6678954549599
"3802",407.05,36,1,0,1367,-3.58185923714191,40.350882394053
"3803",269.06,33,4,1,691,-3.53828727358486,40.5494142002892
"3804",491.4,41,2,1,1803,-3.66390731567517,40.3324784185272
"3805",369.64,49,2,0,1446,-3.67636188850738,40.4843521207105
"3806",260.15,41,3,1,569,-3.74240032790694,40.3632309354609
"3807",230.61,63,6,1,1162,-3.8732947855955,40.298564068554
"3808",295.81,67,1,0,1394,-3.7705247520702,40.6181734607555
"3809",343.83,38,1,1,467,-3.40341552530881,40.4871850407682
"3810",361.24,67,2,0,3266,-3.87902832005639,40.5039615075104
"3811",428,54,1,0,2285,-3.57164780339226,40.4482669129968
"3812",326.78,60,3,0,1364,-3.73073698205408,40.3793256569654
"3813",371.73,57,1,0,890,-3.83103770422749,40.3647380858194
"3814",389.4,46,4,0,2580,-3.87425030020531,40.4406205082079
"3815",189.84,30,7,1,1365,-3.40137497845571,40.5595818993636
"3816",423.04,57,1,0,954,-3.41070114655886,40.367696016375
"3817",300.73,39,4,0,1275,-3.74188496996649,40.2883253035136
"3818",358.78,52,3,0,2454,-3.66933961501345,40.6200156029547
"3819",245.3,72,3,1,1794,-3.4665570483543,40.4993243067758
"3820",427.72,52,1,0,4773,-3.63990096244961,40.598799111601
"3821",391.41,58,3,0,2644,-3.88366844805423,40.6820179487579
"3822",411.01,58,4,0,1351,-3.65838653882965,40.5444936037995
"3823",201.67,21,4,1,5997,-3.44636638751253,40.5174035346601
"3824",221.55,44,6,0,1480,-3.40447662931401,40.5329914469505
"3825",325.47,62,0,0,899,-3.89281173292547,40.3932998560369
"3826",365.07,45,5,0,8698,-3.74209597320296,40.4544388269307
"3827",250.38,42,2,0,710,-3.50767057980411,40.5949690244626
"3828",296.54,50,3,1,1161,-3.63499023623299,40.5508810658241
"3829",321.73,66,2,0,1122,-3.88449861153495,40.4752946012188
"3830",379.13,31,1,0,730,-3.5942026517354,40.3540082481224
"3831",356.55,36,2,0,3901,-3.60305870869197,40.4928747494007
"3832",239.67,13,3,0,2191,-3.83961975723505,40.6906883692602
"3833",362.25,54,4,0,732,-3.44763630591333,40.4044369918294
"3834",300.9,42,5,1,1860,-3.6713857156923,40.4637162166648
"3835",303.23,18,1,1,889,-3.62769007412717,40.5889270602958
"3836",240.16,22,3,1,347,-3.75316247539595,40.3037444409449
"3837",329.78,37,4,0,1200,-3.83695935013238,40.4591046594316
"3838",406.87,46,1,1,913,-3.80499123267364,40.5387696931604
"3839",413.18,55,3,0,3668,-3.44917719645891,40.3312615646748
"3840",442.37,47,3,0,1750,-3.5575143589871,40.4317883872893
"3841",179.86,90,4,0,1350,-3.63491307103541,40.3603644317947
"3842",293.84,43,4,0,1286,-3.66167970651295,40.2129673837218
"3843",394.71,41,3,0,1226,-3.43786943631712,40.2982547634048
"3844",346.21,43,3,1,746,-3.75047345794737,40.5097278055502
"3845",457.85,58,3,0,2366,-3.85711714494973,40.2618994064862
"3846",387.23,52,1,0,786,-3.59475295254961,40.5347790453117
"3847",275.44,21,4,1,328,-3.82825534811709,40.4524459874257
"3848",331.66,33,1,0,633,-3.8589571126271,40.3161484320182
"3849",348.56,60,3,1,2134,-3.41560552616138,40.2905142342672
"3850",409.73,57,2,0,961,-3.73179779408965,40.6075062120101
"3851",261.9,29,3,0,2186,-3.60063067297451,40.4237546731485
"3852",314.96,28,2,1,1157,-3.58067401531152,40.6790993451607
"3853",270.84,68,3,1,2265,-3.47773159455974,40.4143554212526
"3854",251.3,30,3,0,686,-3.46034054351039,40.6941146027995
"3855",346.8,39,4,1,1221,-3.5526051950641,40.421765614464
"3856",326.75,28,3,1,820,-3.5574522992596,40.4807198471855
"3857",237.76,21,2,0,589,-3.5936434910167,40.6893662502291
"3858",318.68,49,4,0,988,-3.73388216618914,40.3835650071735
"3859",439.63,48,3,0,1516,-3.79160724612884,40.474603544618
"3860",305.5,62,6,0,1964,-3.52990463175811,40.6284709409112
"3861",205.2,28,1,0,719,-3.42434357628226,40.6127154370071
"3862",429.85,46,3,0,2570,-3.76425878747832,40.5504030954791
"3863",408.14,58,2,1,2345,-3.8308286998421,40.3383487621788
"3864",356.29,24,1,0,635,-3.86349693392403,40.5853576440597
"3865",343.19,54,3,1,987,-3.74076000109781,40.2832375098253
"3866",426.57,54,3,0,1546,-3.42216319506988,40.22798933757
"3867",372.24,41,0,0,2396,-3.56929984022863,40.2972354512196
"3868",277.89,53,2,0,2484,-3.7410051871324,40.6498829761287
"3869",348.76,42,5,1,1253,-3.7628919061739,40.3180558026535
"3870",358.06,56,3,1,2385,-3.45105327069759,40.4945037126774
"3871",313.47,64,4,1,1284,-3.86398531645536,40.2048912183847
"3872",449.4,52,3,0,1676,-3.603497976996,40.566657431121
"3873",317.27,42,2,1,4159,-3.6896872049896,40.6426736125024
"3874",444.19,50,2,0,4237,-3.78842865172774,40.6725278889528
"3875",283.2,79,4,0,1142,-3.5231647458626,40.335092172306
"3876",281.73,68,2,0,1381,-3.41510646904353,40.6463287800318
"3877",408.68,34,0,1,5442,-3.55996146691032,40.4498887409456
"3878",321.84,39,3,0,1776,-3.42156936679967,40.5795140639413
"3879",377.06,51,4,1,1221,-3.6403601660626,40.4930087524001
"3880",372.55,59,0,0,778,-3.61064626425505,40.3591243898729
"3881",379.21,63,3,0,1028,-3.57789474967867,40.4104101004079
"3882",357.44,31,5,0,1063,-3.57676057980862,40.2261455537984
"3883",376.69,50,1,0,1278,-3.58756466952618,40.5251368134515
"3884",338.45,11,0,0,1186,-3.76096453806385,40.5516065842705
"3885",285.94,60,4,0,827,-3.81735375183634,40.6888370964909
"3886",357.78,59,2,0,1216,-3.51112153134309,40.5432700436097
"3887",350.08,42,3,1,547,-3.67422229852527,40.2140416780487
"3888",232.96,42,7,0,706,-3.73720986382104,40.6184288920369
"3889",342.95,42,1,0,1223,-3.4182383133797,40.3302506094798
"3890",314.37,27,5,0,599,-3.85114172284957,40.5095448737731
"3891",336.07,51,2,1,1097,-3.44923380294349,40.3568392324261
"3892",247.86,7,4,0,6325,-3.54565206551924,40.3366623829817
"3893",218.43,32,6,1,1344,-3.67626562793739,40.602126710047
"3894",316.6,29,1,0,2818,-3.43321678459179,40.2045999746071
"3895",281.09,46,6,1,1679,-3.78567326054908,40.3434352720389
"3896",217.07,73,2,0,1093,-3.48634340285789,40.639083125093
"3897",337.61,41,1,0,5566,-3.89194604321383,40.5007657709532
"3898",335.95,65,0,0,1711,-3.83697323091328,40.5043800756568
"3899",267.58,60,5,1,1285,-3.66825888722669,40.6994147552643
"3900",230.45,24,3,1,502,-3.71162477983162,40.3121037576813
"3901",382.81,57,2,1,1368,-3.73189048536587,40.6455484657083
"3902",328.22,56,4,1,3908,-3.42401163475588,40.546923918929
"3903",323.69,36,1,0,898,-3.86087932772934,40.424775282084
"3904",341.31,44,2,0,632,-3.47773107662797,40.2766718648374
"3905",340.21,45,3,0,1129,-3.56486616490874,40.3260493238224
"3906",239.95,24,7,0,529,-3.7049221332185,40.3239729522495
"3907",325.94,43,3,1,1070,-3.47735099259298,40.2189707832178
"3908",253.34,16,2,0,1228,-3.76791713524144,40.5722433944931
"3909",331.04,48,1,1,1444,-3.83257410789374,40.4178350777831
"3910",359.96,48,3,0,633,-3.51709963576868,40.4963425730122
"3911",328.37,53,2,1,1486,-3.59180507271085,40.3900382274762
"3912",180.67,20,4,0,445,-3.855637721112,40.5126687597251
"3913",284.32,67,3,0,1129,-3.57286808835343,40.4369665108854
"3914",246.36,33,4,1,1266,-3.79481918059755,40.262446800177
"3915",365.98,63,1,0,2217,-3.73886816434097,40.3571140877204
"3916",392.68,59,1,1,1882,-3.78500850682612,40.6500116710551
"3917",251.62,42,4,0,578,-3.7788288544165,40.3911164097255
"3918",314.74,43,4,1,1078,-3.76679402214941,40.6250808435027
"3919",333.04,29,1,1,1120,-3.58915145087522,40.5588678940432
"3920",244.27,59,10,0,1212,-3.42990081405733,40.4545493171783
"3921",290.65,30,5,1,1809,-3.66103680534288,40.5364950532559
"3922",261.89,22,3,1,2914,-3.84288630457595,40.636114274431
"3923",240.04,23,3,0,697,-3.68244993824046,40.3674586459994
"3924",377.61,64,2,0,1775,-3.474590458069,40.4070140022552
"3925",246.46,37,6,0,1541,-3.68383858921006,40.2038161231205
"3926",434.56,58,1,0,2613,-3.79027776417788,40.6789633341134
"3927",271.46,25,3,0,1332,-3.73924058638513,40.2097731484566
"3928",443.27,57,3,0,4537,-3.75115552088246,40.5450892440742
"3929",262.62,37,4,0,1969,-3.74544630046003,40.3751720347675
"3930",273.43,58,5,0,922,-3.64937425786629,40.5638811127748
"3931",319.84,43,2,0,753,-3.76576565180439,40.626290951902
"3932",339.96,36,3,1,647,-3.40805896741804,40.5539262957638
"3933",346.04,46,2,0,1788,-3.68511597262695,40.6472058657557
"3934",238.79,26,4,0,2150,-3.44457775549963,40.6708966141334
"3935",367.95,49,2,0,1872,-3.70290773988236,40.6028112689266
"3936",387.15,48,3,0,960,-3.76649995297194,40.2482269895729
"3937",409.45,34,2,0,1366,-3.69937163216528,40.6894105403218
"3938",391.01,30,1,0,2806,-3.64056802061386,40.2646659078775
"3939",381.81,50,3,1,881,-3.62301463235635,40.3790245607263
"3940",341.21,37,2,1,1258,-3.57721282225102,40.3103593125008
"3941",295.69,22,3,0,3542,-3.81333073854912,40.565249189199
"3942",275.34,50,8,0,2372,-3.53045462337323,40.2938490694389
"3943",315.53,23,4,0,2346,-3.57879623465706,40.49615931632
"3944",203,11,2,0,994,-3.70137181817554,40.2800951597048
"3945",209.37,25,3,0,594,-3.43908128885087,40.3296802421566
"3946",340.79,37,0,1,718,-3.85808170654345,40.6809417362558
"3947",196.69,48,5,0,787,-3.79381943002809,40.3651590185938
"3948",393.49,53,1,0,2416,-3.58072599882726,40.6789025475038
"3949",313.65,46,3,0,842,-3.86650962182321,40.6183857880998
"3950",358.08,59,2,0,1349,-3.59759366242215,40.5615410159109
